,Unnamed: 0,text
37685,37685,"was it for this i nursed you ooh"""
37686,37686,"evidently only to justify himself before the stranger ""sister must"
37687,37687,man would have rescued her from the fire but this is a monster and
37688,37688,rushed to collect our things we ran out just as we were this is
37689,37689,rest is lost we seized the children but not katie ooh o
37690,37690,but where was she left asked pierre
37691,37691,from the expression of his animated face the woman saw that this man
37692,37692,might help her
37693,37693,still farther exposing her long teeth
37694,37694,show me the way show me i ill do it gasped pierre rapidly
37695,37695,felt as if he had come back to life after a heavy swoon he held his
37696,37696,povarskoy the whole street was full of clouds of black smoke tongues
37697,37697,of flame here and there broke through that cloud a great number of
37698,37698,people crowded in front of the conflagration in the middle of the
37699,37699,street stood a french general saying something to those around him
37700,37700,on ne passe pas cried a voice
37701,37701,"""you cant pass"
37702,37702,"this way uncle cried the girl ""well pass through the side"
37703,37703,issued from the openings of the windows and from under the roof
37704,37704,and involuntarily stopped
37705,37705,which is it which is your house he asked
37706,37706,the fire felt that she too must give expression to her feelings
37707,37707,involuntarily passed round in a curve and came upon the large house
37708,37708,around which swarmed a crowd of frenchmen at first pierre did not
37709,37709,but seeing before him a frenchman hitting a peasant with a blunt saber
37710,37710,and there dense sheaves of flame now red and now like golden fish
37711,37711,of a conflagration it had a peculiarly strong effect on him because
37712,37712,at the sight of the fire he felt himself suddenly freed from the ideas
37713,37713,resolute he ran round to the other side of the lodge and was about to
37714,37714,his head he heard several voices shouting and then a cracking sound
37715,37715,and the ring of something heavy falling close beside him
37716,37716,pierre looked up and saw at a window of the large house some
37717,37717,metal articles other french soldiers standing below went up to the
37718,37718,drawer
37719,37719,what does this fellow want shouted one of them referring to
37720,37720,pierre
37721,37721,theres a child in that house havent you seen a child cried
37722,37722,pierre
37723,37723,threateningly toward him
37724,37724,"a child shouted a frenchman from above ""i did hear something"
37725,37725,squealing in the garden perhaps its his brat that the fellow is
37726,37726,where is it where said pierre
37727,37727,"garden at the back of the house ""wait a bitim coming down"""
37728,37728,him into the garden
37729,37729,"hurry up you others he called out to his comrades ""its getting"
37730,37730,"hot"""
37731,37731,when they reached a gravel path behind the house the frenchman
37732,37732,where a threeyearold girl in a pink dress was lying under a seat
37733,37733,there is your child oh a girl so much the better said the
37734,37734,"know"" and the frenchman with the spot on his cheek ran back to his"
37735,37735,comrades
37736,37736,arms she screamed desperately and angrily and tried with her little
37737,37737,hands to pull pierres hands away and to bite them with her slobbering
37738,37738,mouth pierre was seized by a sense of horror and repulsion such as he
37739,37739,had experienced when touching some nasty little animal but he made an
37740,37740,effort not to throw the child down and ran with her to the large
37741,37741,himself as tenderly as he could and ran with her through the garden
37742,37742,seeking another way out
37743,37743,chapter xxxiv
37744,37744,with his little burden to the gruzinski garden at the corner of the
37745,37745,povarskoy he did not at first recognize the place from which he had
37746,37746,goods that had been dragged out of the houses besides russian
37747,37747,families who had taken refuge here from the fire with their
37748,37748,clothing pierre took no notice of them he hurried to find the family
37749,37749,of that civil servant in order to restore the daughter to her mother
37750,37750,and go to save someone else pierre felt that he had still much to
37751,37751,little wild animal he glanced at her occasionally with a slight
37752,37752,smile he fancied he saw something pathetically innocent in that
37753,37753,he did not find the civil servant or his wife where he had left
37754,37754,faces he met involuntarily he noticed a georgian or armenian family
37755,37755,out onto the snow she was sitting on some bundles a little behind the
37756,37756,was aware of her beauty and fearful because of it her face struck
37757,37757,with the child in his arms his figure was now more conspicuous
37758,37758,about him
37759,37759,"have you lost anyone my dear fellow youre of the gentry
yourself arent you whose child is it they asked him"
37760,37760,pierre replied that the child belonged to a woman in a black coat
37761,37761,whether anyone knew where she had gone
37762,37762,in his customary bass
37763,37763,"the anferovs no said the woman ""they left in the morning"
37764,37764,"that must be either mary nikolievnas or the ivanovs"""
37765,37765,he says a woman and mary nikolievna is a lady remarked a house
37766,37766,serf
37767,37767,do you know her shes thin with long teeth said pierre
37768,37768,o lord have mercy added the deacon
37769,37769,but pierre was not listening to the woman he had for some seconds
37770,37770,been intently watching what was going on a few steps away he was
37771,37771,looking at the armenian family and at two french soldiers who had gone
37772,37772,tied round the waist with a rope he had a nightcap on his head and
37773,37773,his movements and with an idiotic expression of face he wore a
37774,37774,boots the little barefooted frenchman in the blue coat went up to the
37775,37775,legs and the old man at once began pulling off his boots the other in
37776,37776,the frieze gown stopped in front of the beautiful armenian girl and
37777,37777,silent
37778,37778,here take the child said pierre peremptorily and hurriedly to
37779,37779,armenian family
37780,37780,the old man was already sitting barefoot the little frenchman had
37781,37781,secured his second boot and was slapping one boot against the other
37782,37782,from his pockets had seized her by the neck
37783,37783,the beautiful armenian still sat motionless and in the same
37784,37784,feel what the soldier was doing to her
37785,37785,while pierre was running the few steps that separated him from the
37786,37786,let that woman alone exclaimed pierre hoarsely in a furious
37787,37787,aside
37788,37788,pierre
37789,37789,voyons pas de betises he cried
37790,37790,pierre was in such a transport of rage that he remembered nothing
37791,37791,and his strength increased tenfold he rushed at the barefooted
37792,37792,him off his feet and hammered him with his fists shouts of approval
37793,37793,patrol of french uhlans appeared from round the corner the uhlans
37794,37794,came up at a trot to pierre and the frenchman and surrounded them
37795,37795,pierre remembered nothing of what happened after that he only
37796,37796,remembered beating someone and being beaten and finally feeling that
37797,37797,his hands were bound and that a crowd of french soldiers stood
37798,37798,around him and were searching him
37799,37799,lieutenant he has a dagger were the first words pierre
37800,37800,understood
37801,37801,ah a weapon said the officer and turned to the barefooted
37802,37802,"all about it at the courtmartial"" then he turned to pierre ""do"
37803,37803,"you speak french"""
37804,37804,pierre looked around him with bloodshot eyes and did not reply
37805,37805,in a whisper and four more uhlans left the ranks and placed themselves
37806,37806,on both sides of pierre
37807,37807,"distance from pierre ""call the interpreter"""
37808,37808,and by his clothes and manner of speaking pierre at once knew him to
37809,37809,be a french salesman from one of the moscow shops
37810,37810,a searching look at pierre
37811,37811,ah he looks very much like an incendiary remarked the officer
37812,37812,and ask him who he is he added
37813,37813,"who are you asked the interpreter in poor russian ""you must"
37814,37814,"answer the chief"""
37815,37815,i will not tell you who i am i am your prisonertake me
37816,37816,pierre suddenly replied in french
37817,37817,a crowd had collected round the uhlans nearest to pierre stood
37818,37818,started she moved forward
37819,37819,"where are they taking you to you poor dear said she ""and the"
37820,37820,"theirs"" said the woman"
37821,37821,what does that woman want asked the officer
37822,37822,pierre was as if intoxicated his elation increased at the sight
37823,37823,of the little girl he had saved
37824,37824,"what does she want he murmured ""she is bringing me my daughter"
37825,37825,with resolute and triumphant steps between the french soldiers
37826,37826,the french patrol was one of those sent out through the various
37827,37827,opinion which had that day originated among the higher french
37828,37828,a number of streets the patrol arrested five more russian suspects
37829,37829,when they had all been brought for the night to a large house on the
37830,37830,apart under strict guard
37831,37831,book twelve 
37832,37832,chapter i
37833,37833,in petersburg at that time a complicated struggle was being
37834,37834,difficult position of the russian people there were the same
37835,37835,interests and service interests and intrigues as usual only in the
37836,37836,very highest circles were attempts made to keep in mind the
37837,37837,difficulties of the actual position stories were whispered of how
37838,37838,differently the two empresses behaved in these difficult
37839,37839,belonging to these institutions had already been packed up the
37840,37840,be pleased to givewith her characteristic russian patriotism had
37841,37841,replied that she could give no directions about state institutions for
37842,37842,concerned she would be the last to quit petersburg
37843,37843,was to be the reading of a letter from his lordship the bishop when
37844,37844,sending the emperor an icon of the venerable sergius it was
37845,37845,read at the empress the art of his reading was supposed to lie in
37846,37846,and singsong voice alternating between a despairing wail and a
37847,37847,expected several important personages who had to be made ashamed of
37848,37848,their visits to the french theater and aroused to a patriotic
37849,37849,let the reading begin but wound up the springs of a general
37850,37850,conversation
37851,37851,the news of the day in petersburg was the illness of countess
37852,37852,petersburg doctors who usually attended her had entrusted herself to
37853,37853,some italian doctor who was treating her in some new and unusual way
37854,37854,they all knew very well that the enchanting countess illness
37855,37855,arose from an inconvenience resulting from marrying two husbands at
37856,37856,such inconvenience but in anna pavlovnas presence no one dared to
37857,37857,think of this or even appear to know it
37858,37858,"they say the poor countess is very ill the doctor says it is
angina pectoris"
37859,37859,angina oh thats a terrible illness
37860,37860,they say that the rivals are reconciled thanks to the angina
37861,37861,and the word angina was repeated with great satisfaction
37862,37862,"the count is pathetic they say he cried like a child when the
doctor told him the case was dangerous"
37863,37863,oh it would be a terrible loss she is an enchanting woman
37864,37864,"deserves she is very unfortunate"" added anna pavlovna"
37865,37865,supposing that by these words anna pavlovna was somewhat lifting the
37866,37866,ventured to express surprise that well known doctors had not been
37867,37867,called in and that the countess was being attended by a charlatan
37868,37868,who might employ dangerous remedies
37869,37869,your information maybe better than mine anna pavlovna suddenly
37870,37870,good authority that this doctor is a very learned and able man he
37871,37871,"is private physician to the queen of spain"""
37872,37872,another group where bilibin was talking about the austrians having
37873,37873,wrinkled up his face he was evidently preparing to smooth it out again
37874,37874,and utter one of his mots
37875,37875,note that had been sent to vienna with some austrian banners
37876,37876,was then called in petersburg
37877,37877,which he had himself composed
37878,37878,friendly banners gone astray and found on a wrong path and his brow
37879,37879,became smooth again
37880,37880,charming charming observed prince vasili
37881,37881,the path to warsaw perhaps prince hippolyte remarked loudly
37882,37882,meant prince hippolyte himself glanced around with amused surprise
37883,37883,he knew no more than the others what his words meant during his
37884,37884,diplomatic career he had more than once noticed that such utterances
37885,37885,"that way the first words that entered his head ""it may turn out"
37886,37886,insufficiently patriotic person entered whom anna pavlovna had been
37887,37887,him two candles and the manuscript begged him to begin everyone
37888,37888,became silent
37889,37889,most gracious sovereign and emperor prince vasili sternly
37890,37890,anyone had anything to say to the contrary but no one said
37891,37891,"her christ""he placed a sudden emphasis on the word her""as a mother"
37892,37892,prince vasili pronounced these last words in a tearful voice
37893,37893,"muttering the prayer at communion ""let the bold and insolent"
37894,37894,"goliath"" she whispered"
37895,37895,prince vasili continued
37896,37896,"let the bold and insolent goliath from the borders of france
encompass the realms of russia with deathbearing terrors humble
faith the sling of the russian david shall suddenly smite his head
in his bloodthirsty pride this icon of the venerable sergius the
servant of god and zealous champion of old of our countrys weal is
offered to your imperial majesty i grieve that my waning strength
prevents rejoicing in the sight of your most gracious presence i
raise fervent prayers to heaven that the almighty may exalt the race
of the just and mercifully fulfill the desires of your majesty"
37897,37897,what force what a style was uttered in approval both of reader
37898,37898,and of author
37899,37899,animated by that address anna pavlovnas guests talked for a long
37900,37900,time of the state of the fatherland and offered various conjectures as
37901,37901,to the result of the battle to be fought in a few days
37902,37902,chapter ii
37903,37903,anna pavlovnas presentiment was in fact fulfilled next day
37904,37904,during the service at the palace church in honor of the emperors
37905,37905,tatarinova on the day of the battle kutuzov wrote that the russians
37906,37906,before collecting full information it followed that there must have
37907,37907,rendered to the creator for his help and for the victory
37908,37908,joyously festive mood reigned in the city everyone believed the
37909,37909,ruler for france
37910,37910,it is very difficult for events to be reflected in their real
37911,37911,strength and completeness amid the conditions of court life and far
37912,37912,from the scene of action general events involuntarily group
37913,37913,themselves around some particular incident so now the courtiers
37914,37914,pleasure was based as much on the fact that the news had arrived on
37915,37915,the emperors birthday as on the fact of the victory itself it was
37916,37916,like a successfully arranged surprise mention was made in kutuzovs
37917,37917,side of the affair again involuntarily centered round a single
37918,37918,and he was young and interesting that day everyone met with the
37919,37919,words
37920,37920,"what a wonderful coincidence just during the service but what a
loss kutaysov is how sorry i am"
37921,37921,what did i tell about kutuzov prince vasili now said with a
37922,37922,"prophets pride ""i always said he was the only man capable of"
37923,37923,"defeating napoleon"""
37924,37924,but next day no news arrived from the army and the public mood
37925,37925,grew anxious the courtiers suffered because of the suffering the
37926,37926,suspense occasioned the emperor
37927,37927,him as the cause of the emperors anxiety that day prince vasili no
37928,37928,a terrible piece of news was added countess helene bezukhova had
37929,37929,suddenly died of that terrible malady it had been so agreeable to
37930,37930,but in intimate circles details were mentioned of how the private
37931,37931,physician of the queen of spain had prescribed small doses of a
37932,37932,the fact that the old count suspected her and that her husband to whom
37933,37933,agony before assistance could be rendered her it was said that prince
37934,37934,had produced such letters from the unfortunate deceased that they
37935,37935,had immediately let the matter drop
37936,37936,talk in general centered round three melancholy facts the emperors
37937,37937,on the third day after kutuzovs report a country gentleman
37938,37938,spread through the whole town this was terrible what a position
37939,37939,during the visits of condolence paid to him on the occasion of his
37940,37940,was impossible to expect anything else from a blind and depraved old
37941,37941,man
37942,37942,"i only wonder that the fate of russia could have been entrusted
to such a man"
37943,37943,as long as this news remained unofficial it was possible to doubt
37944,37944,count rostopchin
37945,37945,prince kutuzovs adjutant has brought me a letter in which he
37946,37946,demands police officers to guide the army to the ryazan road he
37947,37947,writes that he is regretfully abandoning moscow sire kutuzovs
37948,37948,action decides the fate of the capital and of your empire russia will
37949,37949,shudder to learn of the abandonment of the city in which her greatness
37950,37950,is centered and in which lie the ashes of your ancestors i shall
37951,37951,for me to weep over the fate of my fatherland
37952,37952,on receiving this dispatch the emperor sent prince volkonski to
37953,37953,kutuzov with the following rescript
37954,37954,prince michael ilarionovich since the twentyninth of august i have
37955,37955,silence increases my astonishment i am sending this by
37956,37956,the army and the reasons that have induced you to take this melancholy
37957,37957,decision
37958,37958,chapter iii
37959,37959,kutuzov reached petersburg with the official announcement of that
37960,37960,said of himself
37961,37961,the emperor at once received this messenger in his study at the
37962,37962,he wrote when he appeared before notre tres gracieux souverain
37963,37963,sa route
37964,37964,our most gracious sovereign
37965,37965, whose flames illumined his route
37966,37966,though the source of m michauds chagrin must have been different
37967,37967,shown into the emperors study that the latter at once asked
37968,37968,have you brought me sad news colonel
37969,37969,the abandonment of moscow
37970,37970,have they surrendered my ancient capital without a battle asked
37971,37971,michaud respectfully delivered the message kutuzov had entrusted
37972,37972,had to choose the latter
37973,37973,has the enemy entered the city he asked
37974,37974,yes sire and moscow is now in ashes i left it all in flames
37975,37975,was frightened by what he had done
37976,37976,a firm voice
37977,37977,"i see colonel from all that is happening that providence
requires great sacrifices of us i am ready to submit myself in
all things to his will but tell me michaud how did you leave the
army when it saw my ancient capital abandoned without a battle did
you not notice discouragement"
37978,37978,direct and relevant question which required a direct answer
37979,37979,"sire will you allow me to speak frankly as befits a loyal
soldier he asked to gain time"
37980,37980,"colonel i always require it replied the emperor ""conceal"
37981,37981,"exception in desperate and agonized terror"""
37982,37982,"misfortune make my russians lose heart never"""
37983,37983,michaud had only waited for this to bring out the phrase he had
37984,37984,prepared
37985,37985,allow yourself to be persuaded to make peace they are burning for the
37986,37986,prove to your majesty by the sacrifice of their lives how devoted they
37987,37987,"are"""
37988,37988,"colonel"""
37989,37989,he bent his head and was silent for some time
37990,37990,his full height and addressing michaud with a gracious and majestic
37991,37991,go that when i have not a soldier left i shall put myself at the
37992,37992,head of my beloved nobility and my good peasants and so use the last
37993,37993,resources of my empire it still offers me more than my enemies
37994,37994,"pointed halfway down his chest ""and go and eat potatoes with the"
37995,37995,"and of my beloved people whose sacrifices i know how to appreciate"""
37996,37996,having uttered these words in an agitated voice the emperor suddenly
37997,37997,turned away as if to hide from michaud the tears that rose to his
37998,37998,elbow with a vigorous movement the emperors mild and handsome face
37999,37999,was flushed and his eyes gleamed with resolution and anger
38000,38000,"colonel michaud do not forget what i say to you here perhaps we
may recall it with pleasure someday napoleon or i said the"
38001,38001,when he heard these words and saw the expression of firm
38002,38002,de coeur et dameat that solemn moment felt himself enraptured by
38003,38003,expression to his own feelings and those of the russian people whose
38004,38004,"of the nation and the salvation of europe"""
38005,38005,with an inclination of the head the emperor dismissed him
38006,38006,chapter iv
38007,38007,it is natural for us who were not living in those days to imagine
38008,38008,that when half russia had been conquered and the inhabitants were
38009,38009,descriptions of that time without exception speak only of the
38010,38010,the russians but it was not really so it appears so to us because we
38011,38011,see only the general historic interest of that time and do not see all
38012,38012,the personal human interests that people had yet in reality those
38013,38013,personal interests of the moment so much transcend the general
38014,38014,interests that they always prevent the public interest from being felt
38015,38015,or even noticed most of the people at that time paid no attention
38016,38016,to the general progress of events but were guided only by their
38017,38017,that period were most useful
38018,38018,those who tried to understand the general course of events and to
38019,38019,take part in it by selfsacrifice and heroism were the most useless
38020,38020,did for the common good turned out to be useless and foolishlike
38021,38021,involuntarily introduced into their conversation either a shade of
38022,38022,pretense and falsehood or useless condemnation and anger directed
38023,38023,against people accused of actions no one could possibly be guilty
38024,38024,of in historic events the rule forbidding us to eat of the fruit of
38025,38025,the tree of knowledge is specially applicable only unconscious action
38026,38026,understands its significance if he tries to realize it his efforts
38027,38027,are fruitless
38028,38028,the more closely a man was engaged in the events then taking place
38029,38029,in russia the less did he realize their significance in petersburg
38030,38030,and talked of selfsacrifice and so on but in the army which
38031,38031,and when they caught sight of its burned ruins no one swore to be
38032,38032,at what was going on in russia without despair and without dismally
38033,38033,racking his brains over it had he been asked what he thought of the
38034,38034,but that he had heard that the regiments were to be made up to their
38035,38035,and that things being so it was quite likely he might be in command of
38036,38036,a regiment in a couple of years time
38037,38037,with the greatest pleasurewhich he did not conceal and which his
38038,38038,comrades fully understood
38039,38039,continuously in an atmosphere of campaigning and warcan understand
38040,38040,the delight nicholas felt when he escaped from the region covered by
38041,38041,for the first time what for a long while specially surprised and
38042,38042,flattered that a passing officer should joke with them
38043,38043,in the highest spirits nicholas arrived at night at a hotel in
38044,38044,who was evidently pleased with his military designation and rank he
38045,38045,received nicholas brusquely imagining this to be characteristically
38046,38046,considering the general progress of affairs and approving and
38047,38047,disapproving with full right to do so nicholas was in such good
38048,38048,spirits that this merely amused him
38049,38049,from the commander of the militia he drove to the governor the
38050,38050,to him a horse dealer in the town and a landowner fourteen miles out
38051,38051,way
38052,38052,of him
38053,38053,seemed to him pleasant and easy during that first part of his stay
38054,38054,in very few words nicholas bought seventeen picked stallions for six
38055,38055,to be in time for the governors party
38056,38056,"the phrase ""better late than never"" on his lips"
38057,38057,that catherine petrovna would play valses and the ecossaise on the
38058,38058,as to a ball
38059,38059,that went on in russia at that time a special recklessness was
38060,38060,the society gathered together at the governors was the best in
38061,38061,voronezh
38062,38062,there were a great many ladies and some of nicholas moscow
38063,38063,an officer of the french army and nicholas felt that the presence
38064,38064,of that prisoner enhanced his own importance as a russian hero the
38065,38065,treated him cordially though with dignity and restraint
38066,38066,"words ""better late than never"" and heard them repeated several times"
38067,38067,felt at once that he had entered into his proper position in the
38068,38068,and intoxicatingly so after his long privations at posting
38069,38069,there were as it seemed to nicholas an inexhaustible number of
38070,38070,daredevil of an hussar married and settled down among these was the
38071,38071,"called him ""nicholas"""
38072,38072,dancing began in which nicholas still further captivated the
38073,38073,provincial society by his agility his particularly free manner of
38074,38074,dancing even surprised them all nicholas was himself rather surprised
38075,38075,at the way he danced that evening he had never danced like that in
38076,38076,moscow and would even have considered such a very free and easy manner
38077,38077,accept as the regular thing in the capital though new to them in the
38078,38078,provinces
38079,38079,with the naive conviction of young men in a merry mood that other
38080,38080,to share that conviction and tried to behave morosely with rostov but
38081,38081,the latters goodnatured naivete was so boundless that sometimes even
38082,38082,he involuntarily yielded to nicholas good humor toward the end of
38083,38083,though there were but a given amount of animation between them and
38084,38084,as the wifes share increased the husbands diminished
38085,38085,chapter v
38086,38086,closely over the blonde lady and paying her mythological compliments
38087,38087,with a smile that never left his face jauntily shifting the
38088,38088,blonde lady that he wished to run away with a certain lady here in
38089,38089,voronezh
38090,38090,which lady
38091,38091,a charming lady a divine one her eyes nicholas looked at his
38092,38092,"at her shoulders ""like dianas"""
38093,38093,the husband came up and sullenly asked his wife what she was talking
38094,38094,about
38095,38095,his intention to elope with a blonde lady
38096,38096,goodnatured wife came up with a look of disapproval
38097,38097,pronouncing the name so that nicholas at once understood that anna
38098,38098,"you let me call you so"""
38099,38099,oh yes aunt who is she
38100,38100,"anna ignatyevna malvintseva she has heard from her niece how you
rescued her can you guess"
38101,38101,i rescued such a lot of them said nicholas
38102,38102,"her niece princess bolkonskaya she is here in voronezh with her
aunt oho how you blush why are"
38103,38103,not a bit please dont aunt
38104,38104,very well very well oh what a fellow you are
38105,38105,the governors wife led him up to a tall and very stout old lady
38106,38106,always lived in voronezh when rostov approached her she was
38107,38107,her
38108,38108,"nicholas ""pray come and see me"""
38109,38109,important old lady dismissed nicholas after repeating her invitation
38110,38110,to come to see her
38111,38111,nicholas promised to come and blushed again as he bowed at the
38112,38112,mention of princess mary he experienced a feeling of shyness and
38113,38113,when he had parted from malvintseva nicholas wished to return to the
38114,38114,so as not to be in her way
38115,38115,do you know dear boy began the governors wife with a serious
38116,38116,"for you would you like me to arrange it"""
38117,38117,whom do you mean aunt asked nicholas
38118,38118,"i will make a match for you with the princess catherine petrovna
speaks of lily but i say nothe princess do you want me to do
it i am sure your mother will be grateful to me what a charming girl
she is really and she is not at all so plain either"
38119,38119,"not at all replied nicholas as if offended at the idea ""as"
38120,38120,of course not
38121,38121,oh no we are good friends with him said nicholas in the
38122,38122,simplicity of his heart it did not enter his head that a pastime so
38123,38123,pleasant to himself might not be pleasant to someone else
38124,38124,but what nonsense i have been saying to the governors wife
38125,38125,"thought nicholas suddenly at supper ""she will really begin to arrange"
38126,38126,"a match and soyna"" and on taking leave of the governors"
38127,38127,he drew her aside
38128,38128,but see here to tell the truth aunt
38129,38129,what is it my dear come lets sit down here said she
38130,38130,nicholas suddenly felt a desire and need to tell his most intimate
38131,38131,his friend to this woman who was almost a stranger when he
38132,38132,afterwards recalled that impulse to unsolicited and inexplicable
38133,38133,himas it seems to everyone in such casesthat it was merely some
38134,38134,his family
38135,38135,"you see aunt mamma has long wanted me to marry an heiress but
the very idea of marrying for money is repugnant to me"
38136,38136,oh yes i understand said the governors wife
38137,38137,"but princess bolkonskayathats another matter i will tell you
the truth in the first place i like her very much i feel drawn to
her and then after i met her under such circumstancesso strangely
the idea often occurred to me this is fate especially if you
remember that mamma had long been thinking of it but i had never
happened to meet her before somehow it had always happened that we
did not meet and as long as my sister natasha was engaged to her
brother it was of course out of the question for me to think of
marrying her and it must needs happen that i should meet her just
when natashas engagement had been broken off and then
everything so you see i never told this to anyone and never
will only to you"
38138,38138,the governors wife pressed his elbow gratefully
38139,38139,"you know sonya my cousin i love her and promised to marry her
and will do so so you see there can be no question about said"
38140,38140,nicholas incoherently and blushing
38141,38141,"my dear boy what a way to look at it you know sonya has nothing
and you yourself say your papas affairs are in a very bad way and
what about your mother it would kill her thats one thing and
what sort of life would it be for sonyaif shes a girl with a heart
your mother in despair and you all ruined no my dear you and
sonya ought to understand that"
38142,38142,nicholas remained silent it comforted him to hear these arguments
38143,38143,"but you dont suppose im going to get you married at once there
is always a right way of doing things replied the governors wife"
38144,38144,plump little hand
38145,38145,chapter vi
38146,38146,andrew giving her instructions how to get to her aunt malvintseva at
38147,38147,voronezh that feeling akin to temptation which had tormented her
38148,38148,deeply the loss of her father which was associated in her mind with
38149,38149,the ruin of russia she was agitated and incessantly tortured by the
38150,38150,her nephews education for which she had always felt herself
38151,38151,peace arising from consciousness of having stifled those personal
38152,38152,dreams and hopes that had been on the point of awakening within her
38153,38153,and were related to her meeting with rostov
38154,38154,the day after her party the governors wife came to see
38155,38155,brought together and could get to know one another malvintseva
38156,38156,princess marys name was mentioned but princess mary experienced a
38157,38157,painful rather than a joyful feelingher mental tranquillity was
38158,38158,continually thought of how she ought to behave to him first she
38159,38159,decided not to come to the drawing room when he called to see her
38160,38160,receive visitors then she thought this would be rude after what he
38161,38161,had done for her then it occurred to her that her aunt and the
38162,38162,governors wife had intentions concerning herself and rostovtheir
38163,38163,looks and words at times seemed to confirm this suppositionthen
38164,38164,her and to her fathers memory assuming that she did go down to see
38165,38165,and then to mean too much more than anything she feared lest the
38166,38166,confusion she felt might overwhelm her and betray her as soon as she
38167,38167,saw him
38168,38168,but when on sunday after church the footman announced in the drawing
38169,38169,only a slight blush suffused her cheeks and her eyes lit up with a new
38170,38170,and radiant light
38171,38171,to understand that she could be outwardly so calm and natural
38172,38172,just as nicholas turned to her she raised her head and met his look
38173,38173,with shining eyes with a movement full of dignity and grace she
38174,38174,meeting a man she wished to attract
38175,38175,"either black is particularly becoming to her or she really has
greatly improved without my having noticed it and above all what
tact and grace thought mademoiselle bourienne"
38176,38176,would have been more surprised than mademoiselle bourienne at the
38177,38177,change that had taken place in herself from the moment she recognized
38178,38178,compelled her to speak and act apart from her own will from the
38179,38179,if a light had been kindled in a carved and painted lantern and the
38180,38180,rostov saw all this as clearly as if he had known her whole life he
38181,38181,their conversation was very simple and unimportant they spoke of
38182,38182,about it they spoke of their last meetingnicholas trying to
38183,38183,soon as her aunt mentioned andrew evidently she could speak of
38184,38184,too near her heart and she neither could nor would speak lightly of
38185,38185,confirmed his conviction that she was a quite unusual and
38186,38186,extraordinary being nicholas blushed and was confused when people
38187,38187,spoke to him about the princess as she did when he was mentioned and
38188,38188,caressing him and asking whether he would like to be an hussar he
38189,38189,boy she loved in the arms of the man she loved nicholas also
38190,38190,and began to kiss the boy with good natured playfulness
38191,38191,and nicholas did not think it the proper thing to visit her again but
38192,38192,on to nicholas the flattering things princess mary said of him and
38193,38193,for this purpose she arranged a meeting between the young people at
38194,38194,the bishops house before mass
38195,38195,though rostov told the governeors wife that he would not make any
38196,38196,as at tilsit rostov had not allowed himself to doubt that what
38197,38197,sincere struggle between his effort to arrange his life by his own
38198,38198,chose the latter and yielded to the power he felt irresistibly
38199,38199,carrying him he knew not where he knew that after his promise to
38200,38200,sonya it would be what he deemed base to declare his feelings to
38201,38201,princess mary and he knew that he would never act basely but he also
38202,38202,knew or rather felt at the bottom of his heart that by resigning
38203,38203,himself now to the force of circumstances and to those who were
38204,38204,something very importantmore important than anything he had ever
38205,38205,done in his life
38206,38206,him and he often thought about her but he never thought about her
38207,38207,as he had thought of all the young ladies without exception whom he
38208,38208,afraid
38209,38209,chapter vii
38210,38210,learned of her brothers wound only from the gazette and having no
38211,38211,again himself to set off in search of prince andrew
38212,38212,when he received the news of the battle of borodino and the
38213,38213,he experienced an indefinite feeling of shame and awkwardness the
38214,38214,conversations he heard seemed to him insincere he did not know how to
38215,38215,judge all these affairs and felt that only in the regiment would
38216,38216,everything again become clear to him he made haste to finish buying
38217,38217,squadron quartermaster
38218,38218,victory he stood a little behind the governor and held himself with
38219,38219,subjects when the service was over the governors wife beckoned him
38220,38220,to her
38221,38221,the choir
38222,38222,nicholas immediately recognized princess mary not so much by the
38223,38223,time before leaving the church
38224,38224,nicholas looked at her face with surprise it was the same face he
38225,38225,without waiting to be prompted by the governors wife and not asking
38226,38226,himself whether or not it was right and proper to address her here
38227,38227,with his whole soul as soon as she heard his voice a vivid glow
38228,38228,there is one thing i wanted to tell you princess said rostov
38229,38229,"it is that if your brother prince andrew nikolievich were not
living it would have been at once announced in the gazette as he
is a colonel"
38230,38230,cheered by the expression of regretful sympathy on his face
38231,38231,and i have known so many cases of a splinter wound the gazette
38232,38232,"said it was a shell ""either proving fatal at once or being very"
38233,38233,"sure"""
38234,38234,princess mary interrupted him
38235,38235,some accounts with the horse dealers when he had finished that
38236,38236,business it was already too late to go anywhere but still too early to
38237,38237,princess mary had made an agreeable impression on him when he had
38238,38238,met her in smolensk province his having encountered her in such
38239,38239,when he met her again in voronezh the impression she made on him was
38240,38240,not merely pleasing but powerful nicholas had been struck by the
38241,38241,regret that he was thus depriving himself of chances of meeting her
38242,38242,the deep and tender sorrow expressed in all her features agitated
38243,38243,him and evoked his sympathy in men rostov could not bear to see the
38244,38244,expression of a higher spiritual life that was why he did not like
38245,38245,prince andrew and he referred to it contemptuously as philosophy
38246,38246,the depth of a whole spiritual world foreign to him was an
38247,38247,irresistible attraction
38248,38248,she must be a wonderful woman a real angel he said to himself
38249,38249,why am i not free why was i in such a hurry with sonya and he
38250,38250,involuntarily compared the two the lack of spirituality in the one
38251,38251,and the abundance of it in the othera spirituality he himself lacked
38252,38252,and therefore valued most highly he tried to picture what would
38253,38253,happen were he free how he would propose to her and how she would
38254,38254,and no clear picture presented itself to his mind he had long ago
38255,38255,simple just because it had all been thought out and he knew all
